model	dataset	trained	epoch_no	perturb_mec	sigma	epsilon	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4796	18.8546	0.4539	0.0008	[24, 8488, 9796, 5058]	0:03:21.053669	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.4081	18.9585	0.2736	0.0004	[6996, 8272, 1012, 4080, 5852, 6009]	0:03:29.467831	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.2362	10.0774	1.0348	0.0018	[6251, 2818]	0:02:41.594445	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4771	17.7737	0.2799	0.0006	[4569, 1873, 2668, 3242, 2421, 6809, 1828, 8329, 210, 5875]	0:03:45.096262	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4757	23.2003	0.0738	0.0001	[6329, 2765, 4214, 279]	0:03:21.290652	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3702	14.8932	0.5411	0.0015	[3486, 5423, 7016, 9188, 5105, 7119, 3886, 5119]	0:03:35.587453	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.4090	20.3330	0.2421	0.0006	[6627, 724, 3756, 9984, 1108, 8180]	0:03:30.112688	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3455	30.0618	0.0104	0.0000	[813, 6893]	0:02:41.944330	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3351	30.6627	0.0091	0.0000	[5458, 5056]	0:02:43.005355	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4426	23.5499	0.0521	0.0001	[9717, 3814, 5171, 3284]	0:03:19.245151	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4384	19.2909	0.2063	0.0006	[9962, 1179, 3920, 9760, 6396, 4876, 7038, 5276]	0:03:30.553010	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4167	13.9301	0.5956	0.0011	[1190, 7698, 7761, 2031, 3476, 2763, 7948, 6197, 376, 3721]	0:03:37.867594	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.3722	18.6009	0.3954	0.0006	[4494, 3418, 3511, 4816, 4176, 2576]	0:03:22.639029	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4768	25.3616	0.0321	0.0002	[7557, 9395, 8095, 5462]	0:02:41.778572	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4415	21.1706	0.0843	0.0005	[6186, 1980, 890, 3992, 2132, 2996, 1119, 1871]	0:02:47.353186	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.3482	19.0014	0.3230	0.0006	[9275, 1147, 3867, 78, 7693, 4581]	0:02:42.338734	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.5037	16.4084	0.4861	0.0009	[3279, 8668, 3457, 8913, 7622, 5157, 9408, 20, 9761, 9128]	0:02:46.712360	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3875	29.5259	0.0122	0.0000	[1501, 5321]	0:02:10.893752	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4230	25.1607	0.0326	0.0002	[8252, 9304, 9152, 2467]	0:02:38.968057	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.3596	21.9068	0.0728	0.0007	[8062, 2001, 4814, 2964, 1971, 9673]	0:03:17.407279	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4303	20.8598	0.0878	0.0005	[4561, 4661, 7414, 5353, 1185, 2816, 5215, 6383]	0:03:33.379884	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4940	17.8142	0.2074	0.0004	[4485, 9509, 3979, 6617, 6322, 7138, 1001, 3731, 4494, 4809]	0:03:48.172441	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3708	31.4121	0.0076	0.0000	[5674, 3333]	0:02:51.600975	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4126	25.1519	0.0327	0.0001	[2753, 2306, 3083, 1100]	0:02:50.026633	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.4094	18.4556	0.3174	0.0010	[9372, 4450, 9823, 1058, 5145, 8480]	0:03:29.937311	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3975	32.1468	0.0065	0.0000	[1063, 5229]	0:02:51.345409	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.3320	17.4077	0.2934	0.0012	[4098, 472, 1037, 2867, 5324, 7124, 5258, 6110]	0:03:38.336045	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4275	13.9954	0.7330	0.0010	[4808, 8969, 2734, 7638, 2995, 3075, 3207, 6111, 8115, 1169]	0:03:47.301945	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.3342	23.9216	0.0481	0.0002	[2072, 1061, 1009, 9759]	0:02:49.598675	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.4106	30.4451	0.0096	0.0000	[689, 7729]	0:02:51.109205	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.4863	22.6161	0.0585	0.0002	[6650, 7725, 4705, 8926, 2793, 5529]	0:03:29.429095	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4011	24.7399	0.0365	0.0001	[3383, 2573, 4511, 2811]	0:02:49.530186	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4511	20.4961	0.0982	0.0005	[719, 915, 3056, 5796, 7953, 6438, 8443, 3901]	0:03:37.774740	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.5109	16.4932	0.2953	0.0009	[6434, 7789, 9365, 5718, 41, 9557, 1189, 5548, 6229, 132]	0:03:47.265909	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.4148	31.3705	0.0079	0.0000	[7621, 8786]	0:02:51.266036	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.3817	22.5861	0.0637	0.0004	[6687, 5259, 2839, 989, 9152, 8778]	0:03:29.467460	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.4042	24.0390	0.0418	0.0002	[2048, 7288, 9304, 8474]	0:02:49.727803	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.2899	11.8073	0.8080	0.0022	[1935, 6286, 1597, 327, 2115, 7537, 3924, 4879]	0:03:37.098190	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4015	14.2817	0.5962	0.0011	[3382, 1988, 7345, 6595, 5649, 3868, 74, 5748, 5484, 6796]	0:03:47.392274	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.3647	30.0985	0.0105	0.0000	[5633, 6391]	0:02:50.815525	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.3974	25.2152	0.0320	0.0002	[5647, 8197, 9342, 6559]	0:02:42.604209	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.4798	22.9071	0.0541	0.0001	[490, 1495, 7686, 421, 2854, 9736]	0:03:06.170178	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4159	17.8029	0.3278	0.0007	[5063, 6209, 334, 9552, 1595, 1848, 9173, 1075]	0:02:48.909871	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.4407	18.1329	0.2016	0.0005	[1983, 9816, 7078, 6101, 441, 9419, 6291, 6132, 9011, 1889]	0:02:26.472609	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.3079	14.8721	0.5453	0.0011	[2412, 1948, 6559, 6003, 8067, 9985]	0:02:06.345235	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.4184	17.6992	0.3373	0.0009	[5433, 7929, 3202, 7944, 8869, 4896, 9289, 4128]	0:02:00.393053	torch.float32	1.0		gaussian
mnist cnn	MNIST	False	1	ALG_bGaussAWeig21	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.5414	17.0959	0.3504	0.0010	[4059, 7986, 3509, 8595, 9217, 57, 4967, 3961, 3590, 6475]	0:01:39.238076	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0169	23.6388	0.2888	0.0019	[3478, 8795, 3020, 9968, 7965, 4028, 323, 8478, 9711, 7506]	0:01:14.459638	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0156	29.7219	0.0982	0.0008	[6774, 7747, 3606, 5267, 7795, 7344, 3778, 9703]	0:01:22.365095	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0056	19.4844	0.5395	0.0032	[3924, 1964, 9089, 6979, 4132, 1602]	0:01:26.480004	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0147	36.1167	0.0030	0.0000	[2908, 4681, 1720, 5445]	0:01:24.315279	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	66.2080	0.0000	0.0000	[4385, 825]	0:01:26.860651	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0301	23.5766	0.2565	0.0010	[5415, 364, 7065, 7672, 1079, 8208, 8627, 3448, 5041, 6423]	0:01:26.062181	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0055	38.6115	0.0018	0.0000	[757, 8293, 5611, 2010, 3984, 5978, 6648, 625]	0:01:24.808015	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0216	34.9021	0.0036	0.0000	[5725, 5059, 2365, 1657, 7374, 9937]	0:01:24.359214	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0035	26.5613	0.3891	0.0022	[8360, 1238, 2618, 149]	0:01:24.976820	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0079	37.3075	0.0022	0.0000	[7755, 4709]	0:01:25.428918	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0093	28.7692	0.3442	0.0027	[4926, 8121, 5331, 521, 16, 3385, 4296, 1919, 8895, 5254]	0:01:25.808112	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0158	30.5689	0.1433	0.0010	[6355, 5416, 2672, 5201, 5807, 8348, 8881, 4537]	0:01:27.947068	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0441	12.9134	0.6236	0.0019	[7300, 8383, 7230, 1784, 6006, 5719]	0:01:28.393734	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0029	46.6030	0.0003	0.0000	[2662, 4287, 9326, 8039]	0:01:27.974345	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0131	43.4740	0.0005	0.0000	[4695, 2417]	0:01:26.851696	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0544	25.9575	0.0656	0.0003	[2191, 2129, 9804, 5690, 9421, 4897, 1040, 6825, 3133, 4231]	0:01:26.762021	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0901	21.2989	0.1811	0.0006	[7086, 3061, 2435, 7273, 9122, 9923, 2336, 4632]	0:01:26.370951	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0146	30.8515	0.2514	0.0016	[9830, 8012, 9348, 6271, 8655, 94]	0:01:27.447356	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0045	27.8420	0.6099	0.0030	[4566, 3808, 9034, 8230]	0:01:27.302361	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0101	42.5658	0.0018	0.0000	[9412, 5962]	0:01:27.924715	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0177	22.3416	0.4927	0.0032	[8630, 8352, 3189, 8631, 910, 6125, 6052, 413, 2914, 2412]	0:01:28.301878	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0089	31.9151	0.1913	0.0008	[706, 8260, 5753, 3345, 1978, 7252, 3911, 9716]	0:01:28.387467	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0699	22.6422	0.1100	0.0002	[708, 4087, 950, 7349, 3021, 4512]	0:01:28.990574	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0181	34.0127	0.0045	0.0000	[2867, 2015, 2115, 3437]	0:01:28.486141	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0055	39.2494	0.0014	0.0000	[4529, 5541]	0:01:28.715044	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0460	25.6278	0.0877	0.0012	[5200, 617, 8625, 2510, 7727, 531, 5019, 3545, 1142, 9026]	0:01:29.165859	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0436	20.4884	0.3773	0.0015	[2506, 795, 9692, 4945, 3732, 8007, 9288, 7472]	0:01:27.573232	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0095	19.6203	0.7185	0.0036	[1550, 8607, 6012, 7321, 6215, 5760]	0:01:23.128657	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0025	45.2569	0.0004	0.0000	[9787, 9864, 2072, 5643]	0:01:18.899715	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0014	50.5113	0.0001	0.0000	[4501, 9509]	0:01:17.720818	torch.float32	1.0		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0095	41.3627	0.0010	0.0000	[4909, 1534]	0:00:38.930788	torch.float32	0.9999799132347107		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0082	38.6050	0.0015	0.0000	[7988, 9940]	0:01:25.740109	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0345	27.5392	0.0520	0.0001	[5, 5902, 9114, 5329]	0:01:29.508656	torch.float32	0.9999196529388428		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0099	38.6804	0.0016	0.0000	[6822, 6045, 320, 53, 6118, 3426]	0:01:31.879261	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0457	26.6178	0.0910	0.0010	[9121, 668, 2107, 8348, 3191, 6811, 6647, 4344]	0:01:32.233306	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0169	22.8537	0.5073	0.0013	[2646, 4128, 1768, 1994, 6292, 2395, 6456, 1904, 4040, 671]	0:01:32.512736	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0167	36.3531	0.0033	0.0000	[957, 4793]	0:01:31.362741	torch.float32	0.9999598264694214		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0297	20.5053	0.8714	0.0103	[3841, 8318, 4468, 5068]	0:01:31.808467	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0619	24.3338	0.1320	0.0006	[4686, 642, 755, 1711, 6757, 870]	0:01:32.447909	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0146	21.3416	0.4997	0.0026	[9547, 3918, 2335, 4100, 5844, 9526, 7483, 155]	0:01:32.658973	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0246	25.2668	0.1708	0.0010	[4088, 6043, 3745, 1903, 3908, 5509, 3273, 5193, 977, 7924]	0:01:31.921319	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0086	39.3524	0.0017	0.0000	[6859, 8269]	0:01:31.838486	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0257	23.5753	0.3266	0.0019	[8579, 1714, 5570, 6032]	0:01:32.194572	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0135	34.0675	0.0073	0.0000	[8241, 6874, 8806, 8293, 130, 5452]	0:01:31.630269	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0197	21.3963	0.4154	0.0019	[7623, 3188, 8881, 8353, 7320, 4822, 4107, 9013]	0:01:33.018522	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0630	19.7025	0.3651	0.0021	[1395, 4117, 7235, 9343, 6434, 1319, 3731, 3977, 9874, 5342]	0:01:32.572436	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0362	32.5306	0.0094	0.0000	[1579, 1730]	0:01:32.177156	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	4	1	ours	sim	def	equal	loss	randn	0.0001	0.0021	46.8711	0.0002	0.0000	[5563, 4488, 1813, 3695]	0:01:32.876566	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	6	1	ours	sim	def	equal	loss	randn	0.0001	0.0220	17.5449	0.7908	0.0033	[7907, 9732, 9750, 7940, 3620, 8065]	0:01:32.878677	torch.float32	0.9999849200248718		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	8	1	ours	sim	def	equal	loss	randn	0.0001	0.0120	29.5854	0.1565	0.0004	[9547, 8304, 6846, 9797, 4556, 3931, 2617, 6578]	0:01:32.654217	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	10	1	ours	sim	def	equal	loss	randn	0.0001	0.0498	20.3121	0.3549	0.0015	[8465, 9983, 7517, 4517, 364, 5214, 250, 1759, 8969, 2306]	0:01:31.201979	torch.float32	0.9999096393585205		gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	5e-05	300000.0	4	50	2	1	ours	sim	def	equal	loss	randn	0.0001	0.0119	37.8957	0.0018	0.0000	[9165, 2537]	0:01:31.133967	torch.float32	0.9999146461486816		gaussian
